Title,URL,Creator,Journal,Year,Citations,processed_text
EXPRESSION-BASED E-WORKSHEET (EBEW): AN EFFORT TO ENHANCE STUDENT’ COMPUTATIONAL THINKING SKILLS,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217797356&origin=resultslist,Herlina K.,Journal of Technology and Science Education,2025,0,lembar kerja bas ekspresi ebew upaya tingkat terampil pikir komputasi siswa
Online Learning Technology: Implications on Mental Health and Learning Outcomes of Students,https://www.scopus.com/record/display.uri?eid=2-s2.0-85216035611&origin=resultslist,Made A.M.,"Salud, Ciencia y Tecnologia",2025,0,implikasi teknologi ajar online sehat mental hasil ajar siswa
The effectiveness of Liu-Estimator in predicting poverty levels in Indonesia: Comparative study and application of simulation,https://www.scopus.com/record/display.uri?eid=2-s2.0-85216433813&origin=resultslist,Herawati N.,Multidisciplinary Science Journal,2025,0,efektivitas estimator liu prediksi tingkat miskin studi banding indonesia terap simulasi
The Manufacturing nanofibrils of black soybean and testing of crospolarizers,https://www.scopus.com/record/display.uri?eid=2-s2.0-105001382108&origin=resultslist,Warji W.,Bulgarian Journal of Agricultural Science,2025,0,nanofibril manufaktur kedelai hitam uji crospolarizer
Capturing Climate Change Online Discourse to Support agriculture Research,https://www.scopus.com/record/display.uri?eid=2-s2.0-85218236724&origin=resultslist,Wijaya T.,BIO Web of Conferences,2025,0,tangkap wacana online ubah iklim dukung teliti tani
Exploring students’ lived experience in online learning during Covid-19 pandemic through a phenomenological hermeneutic perspective,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217811326&origin=resultslist,Afifah W.,International Journal of Educational Research Open,2025,0,jajah alam hidup siswa ajar online pandemi covid 19 perspektif hermeneutik fenomenologis
Android-Based Digital Learning Media: Improving Interactivity in Analysis and Design of Systems Course,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211919636&origin=resultslist,Sriwahyuni T.,Data and Metadata,2025,0,media ajar digital bas android tingkat interaktivitas analisis desain kursus sistem
Evaluation of hepatoprotective and nephroprotective activities of Castanopsis costata extract in rats,https://www.scopus.com/record/display.uri?eid=2-s2.0-85213339442&origin=resultslist,Alkandahri M.Y.,Biomedical Reports,2025,0,evaluasi aktivitas hepatoprotektif nefroprotektif ekstrak castanopsis costata tikus
Higher Carbon Tax Rates More Effective in Reducing Emissions in G20 Countries?,https://www.scopus.com/record/display.uri?eid=2-s2.0-85214660717&origin=resultslist,Wahyudi H.,Journal of Environmental and Earth Sciences,2025,0,tarif pajak karbon efektif kurang emisi negara -negara g20
Development of Sustainable Bioplastic Composite Films from Cocoa Pod Husk Waste Cellulose and Kappa-Carrageenan,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217701420&origin=resultslist,Fadhallah E.G.,Caraka Tani: Journal of Sustainable Agriculture,2025,0,kembang film komposit bioplastik lanjut cocoa pod husk waste cellulose kappa carrageenan
Integrating The Network Pharmacology and Molecular Docking Confirmed with In Vitro Toxicity to Reveal Potential Mechanism of Non–Polar Fraction of Cyperus rotundus Linn as Anti-Cancer Candidate,https://www.scopus.com/record/display.uri?eid=2-s2.0-85213694577&origin=resultslist,Susianti S.,Journal of Multidisciplinary Applied Natural Science,2025,1,integrasi jaring farmakologi docking molekuler konfirmasi toksisitas in vitro mekanisme potensial fraksi non -polar cyperus rotundus linn kandidat anti kanker
Green Synthesis of Hierarchical H-ZSM-5 from Sugarcane Bagasse Silica and Application as Catalyst for Conversion of Cellulose into Glucose,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217460112&origin=resultslist,Rilyanti M.,Journal of Multidisciplinary Applied Natural Science,2025,0,sintesis hijau hierarchical h zsm 5 sugarcane bestasse silica aplikasi katalis konversi selulosa glukosa
Breast Cancer Area Identification in Mammograms Using Expectation Maximization Gaussian Mixture Model,https://www.scopus.com/record/display.uri?eid=2-s2.0-85212633517&origin=resultslist,Nisa R.K.,Karbala International Journal of Modern Science,2025,0,identifikasi area kanker payudara mammogram ekspektasi maksimal model campur gaussian
Identification and sensitivity testing of whip smut pathogen on sugarcane to fungicideand plant extracts,https://www.scopus.com/record/display.uri?eid=2-s2.0-105000793784&origin=resultslist,Efri,Journal of Tropical Plant Pests and Diseases,2025,0,uji identifikasi sensitivitas patogen smut whip tebu fungisitas ekstrak tanam
"Carbon Emission Control Mechanism: Analysing the Role of Growth of the Transportation and Warehousing Sector, GDP, and Renewable Energy Consumption",https://www.scopus.com/record/display.uri?eid=2-s2.0-85215800341&origin=resultslist,Wahyudi H.,International Journal of Energy Economics and Policy,2025,2,mekanisme kontrol emisi karbon analis peran tumbuh transportasi pdb sektor gudang konsumsi energi baru
"Analysis of the welfare gap among smallholder palm oil farmers in two scheme farming management: A case study in Lampung province, Indonesia",https://www.scopus.com/record/display.uri?eid=2-s2.0-85216732760&origin=resultslist,Lestari D.A.H.,Asian Journal of Agriculture and Rural Development,2025,0,analisis senjang sejahtera tani kelapa sawit tani skema manajemen tani studi provinsi lampung indonesia
Efficiency of Sawdust Biomass Utilization as an Alternative Energy Source for Tea Leaf Drying Using Cyclone Burner,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000153626&origin=resultslist,Asnawi R.,Journal of Renewable Energy and Environment,2025,0,efisiensi manfaat biomassa serbuk gergaji sumber energi alternatif ering daun teh bakar siklon
Digital Skills and Technology Integration Challenges in Vocational High School Teacher Learning,https://www.scopus.com/record/display.uri?eid=2-s2.0-85213021186&origin=resultslist,Riyanda A.R.,Data and Metadata,2025,0,terampil digital tantang integrasi teknologi ajar guru sekolah tengah juru
EXPRESSION-BASED E-WORKSHEET (EBEW): AN EFFORT TO ENHANCE STUDENT’ COMPUTATIONAL THINKING SKILLS,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217797356&origin=resultslist,Herlina K.,Journal of Technology and Science Education,2025,0,lembar kerja bas ekspresi ebew upaya tingkat terampil pikir komputasi siswa
An Enhanced Deep Neural Network Approach for WiFi Fingerprinting-Based Multi-Floor Indoor Localization,https://www.scopus.com/record/display.uri?eid=2-s2.0-85212556433&origin=resultslist,Ayinla S.L.,IEEE Open Journal of the Communications Society,2025,0,dekat jaring saraf tingkat wifi sidik jari multi -lantai bas lokalisasi ruang
The Impact of Carbon Tax Policies in Achieving the Ambitious Target of Net Zero Emissions 2060 in G20 Countries,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000052037&origin=resultslist,Wahyudi H.,International Journal of Energy Economics and Policy,2025,0,dampak bijak pajak karbon capai target ambisius emisi nol bersih 2060 negara -negara g20
"Transforming Vocational Education through Augmented Reality: A Systematic Review of Current Trends, Challenges, and Future Opportunities",https://www.scopus.com/record/display.uri?eid=2-s2.0-85213012160&origin=resultslist,Indarta Y.,Data and Metadata,2025,0,ubah didik juru augmented reality tinjau sistematis tren tantang peluang
Biological modification of functional properties of orange-fleshed sweet potato flour by spontaneous fermentation and its possible utilization,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002132892&origin=resultslist,Yuliana N.,BIO Web of Conferences,2025,0,modifikasi biologis sifat fungsional tepung ubi jalar daging oranye fermentasi spontan manfaat
Digitalisation of Islamic Finance in the Era of Industrial Revolution 5.0: The Contribution of Crowdfunding and e-Wakaf to Islamic Fintech,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219038405&origin=resultslist,Wahyudi H.,International Journal of Economics and Financial Issues,2025,0,digitalisasi uang islam era revolusi industri 5 0 kontribusi crowdfunding e wakaf islamic fintech
The anxiety in English for foreign language speaking class: the case of university students in Lampung context,https://www.scopus.com/record/display.uri?eid=2-s2.0-85202933587&origin=resultslist,Septiawan H.,Journal of Education and Learning,2025,0,cemas bahasa inggris kelas bicara bahasa asing mahasiswa konteks lampung
"Comparative Analysis of Serum Magnesium Ion Levels Using Three Measurement Methods: Spectrophotometry, Atomic Absorption Spectrophotometry, and Inductively Coupled Plasma With Optical Emission Spectrophotometry",https://www.scopus.com/record/display.uri?eid=2-s2.0-105001580329&origin=resultslist,Mulya Harahap R.I.,International Journal of Analytical Chemistry,2025,0,analisis komparatif kadar ion magnesium serum metode ukur spektrofotometri spektrofotometri serap atom plasma gabung induktif spektrofotometri emisi optik
"Molecular characterization and effectiveness cross-protection of weak strains against super-infection malignant strains Cucumber mosaic virus (CMV) on cayenne pepper (Capsicum annuum L.) in Lampung, Indonesia",https://www.scopus.com/record/display.uri?eid=2-s2.0-85219091866&origin=resultslist,Mahfut,Journal of Tropical Plant Pests and Diseases,2025,0,karakterisasi molekuler efektivitas lindung silang strain lemah infeksi super strain maligna mentimun virus mosaik cmv cayenne pepper capsicum annuum l lampung indonesia
On f -derivations on polynomial modules,https://www.scopus.com/record/display.uri?eid=2-s2.0-85181936084&origin=resultslist,Fitriani,Journal of Algebra and its Applications,2025,0,derivasi f modul polinomial
"Recent Advances in Bioethanol Production from Rice Straw: Strategies, New Concepts, and Challenges",https://www.scopus.com/record/display.uri?eid=2-s2.0-85208546738&origin=resultslist,Sukma A.C.T.,International Journal of Environmental Research,2025,1,maju baru produksi bioetanol strategi padi strategi konsep tantang
Unraveling the role of bimetal oxide CuO/MnO2 on modified catalyst from solid waste incineration fly ash to enhance NOx removal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85210638480&origin=resultslist,Darmansyah D.,Journal of Environmental Chemical Engineering,2025,1,ungkap peran bimetal oksida cuo mno2 katalis modifikasi insinerasi limbah padat ash tingkat hapus nox
"Microstructures, optical, magnetic properties, and specific absorption rate of novel magnetite/mesoporous silica nanoparticles synthesized using green route for magnetic hyperthermia application",https://www.scopus.com/record/display.uri?eid=2-s2.0-85206114010&origin=resultslist,Saputra M.E.,Colloids and Surfaces A: Physicochemical and Engineering Aspects,2025,0,struktur mikro sifat magnetik optik laju serap spesifik magnetit nanopartikel silika mesopori sintesis rute hijau aplikasi hipertermia magnetik
The Competitiveness of the Indonesian Medium High Technology Sector: Robust Least Squares and Fully Modified Ordinary Least Squares Approach,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219693190&origin=resultslist,Wahyudi H.,International Review of Management and Marketing,2025,0,daya saing sektor teknologi indonesia sektor teknologi kotak kecil dekat kuadrat kecil modifikasi sepenuh
Synthesis of rubber seed shell-derived porous activated carbons for promising supercapacitor application,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000658056&origin=resultslist,Rustamaji H.,International Journal of Renewable Energy Development,2025,0,sintesis cangkang biji karet turun karbon aktif pori aplikasi superkapasitor janji
Utilisation of nanocellulose from cassava peels in polymer electrolyte membrane fabrication,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002269113&origin=resultslist,Widiarto S.,Polymer International,2025,0,manfaat nanoselulosa kulit singkong fabrikasi membran elektrolit polimer
"On the Characteristic Function of the Four-Parameter Generalized Beta of the Second Kind (GB2) Distribution and Its Approximation to the Singh-Maddala, Dagum, and Fisk Distributions",https://www.scopus.com/record/display.uri?eid=2-s2.0-85214713489&origin=resultslist,Warsono,Science and Technology Indonesia,2025,0,fungsi karakteristik parameter beta distribusi gb2 jenis kira distribusi singh maddala dagum fisk
Discovery the intersection of performing arts in cultural tourism: a scoping review,https://www.scopus.com/record/display.uri?eid=2-s2.0-85218004713&origin=resultslist,Mazlan C.A.N.,Discover Sustainability,2025,0,discovery simpang seni tunjuk pariwisata budaya tinjau lingkup
"Evaluating Tourism Performance through Tourist Perceptions: A Case Study of Petengoran Mangrove Tourism in Lampung, Indonesia",https://www.scopus.com/record/display.uri?eid=2-s2.0-85212135286&origin=resultslist,Murniati K.,Jurnal Sylva Lestari,2025,0,evaluasi kerja pariwisata persepsi pariwisata studi pariwisata petengoran lampung indonesia
Field Evaluation of Biochar Application on the Early Growth of Falcataria moluccana: Effects of Pyrolysis Temperatures and Biochar Application Rates,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219731304&origin=resultslist,Wijaya B.A.,Jurnal Sylva Lestari,2025,0,evaluasi lapang aplikasi biochar tumbuh efek falcataria moluccana suhu pirolisis tingkat aplikasi biochar
"Exploration of bioactive compounds in invasive plant Spathodea campanulata flower originating from Bukit Barisan National Park, Lampung, Indonesia",https://www.scopus.com/record/display.uri?eid=2-s2.0-85218777411&origin=resultslist,Duryat,Biodiversitas,2025,0,eksplorasi senyawa bioaktif tanam invasif spathodea campanulata bunga asal bukit baris national park lampung indonesia
