Title,URL,Creator,Journal,Year,Citations,processed_text
Online Learning Technology: Implications on Mental Health and Learning Outcomes of Students,https://www.scopus.com/record/display.uri?eid=2-s2.0-85216035611&origin=resultslist,Made A.M.,"Salud, Ciencia y Tecnologia",2025,0,online learning technology implications on mental health and learning outcomes of students
The effectiveness of Liu-Estimator in predicting poverty levels in Indonesia: Comparative study and application of simulation,https://www.scopus.com/record/display.uri?eid=2-s2.0-85216433813&origin=resultslist,Herawati N.,Multidisciplinary Science Journal,2025,0,the effectiveness of liu estimator in predicting poverty levels in indonesia comparative study and application of simulation
The Manufacturing nanofibrils of black soybean and testing of crospolarizers,https://www.scopus.com/record/display.uri?eid=2-s2.0-105001382108&origin=resultslist,Warji W.,Bulgarian Journal of Agricultural Science,2025,0,the manufacturing nanofibrils of black soybean and testing of crospolarizers
Capturing Climate Change Online Discourse to Support agriculture Research,https://www.scopus.com/record/display.uri?eid=2-s2.0-85218236724&origin=resultslist,Wijaya T.,BIO Web of Conferences,2025,0,capturing climate change online discourse to support agriculture research
Exploring students’ lived experience in online learning during Covid-19 pandemic through a phenomenological hermeneutic perspective,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217811326&origin=resultslist,Afifah W.,International Journal of Educational Research Open,2025,0,exploring students lived experience in online learning during covid 19 pandemic through a phenomenological hermeneutic perspective
Android-Based Digital Learning Media: Improving Interactivity in Analysis and Design of Systems Course,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211919636&origin=resultslist,Sriwahyuni T.,Data and Metadata,2025,0,android based digital learning media improving interactivity in analysis and design of systems course
Evaluation of hepatoprotective and nephroprotective activities of Castanopsis costata extract in rats,https://www.scopus.com/record/display.uri?eid=2-s2.0-85213339442&origin=resultslist,Alkandahri M.Y.,Biomedical Reports,2025,0,evaluation of hepatoprotective and nephroprotective activities of castanopsis costata extract in rats
Higher Carbon Tax Rates More Effective in Reducing Emissions in G20 Countries?,https://www.scopus.com/record/display.uri?eid=2-s2.0-85214660717&origin=resultslist,Wahyudi H.,Journal of Environmental and Earth Sciences,2025,0,higher carbon tax rates more effective in reducing emissions in g20 countries
Development of Sustainable Bioplastic Composite Films from Cocoa Pod Husk Waste Cellulose and Kappa-Carrageenan,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217701420&origin=resultslist,Fadhallah E.G.,Caraka Tani: Journal of Sustainable Agriculture,2025,0,development of sustainable bioplastic composite films from cocoa pod husk waste cellulose and kappa carrageenan
Integrating The Network Pharmacology and Molecular Docking Confirmed with In Vitro Toxicity to Reveal Potential Mechanism of Non–Polar Fraction of Cyperus rotundus Linn as Anti-Cancer Candidate,https://www.scopus.com/record/display.uri?eid=2-s2.0-85213694577&origin=resultslist,Susianti S.,Journal of Multidisciplinary Applied Natural Science,2025,1,integrating the network pharmacology and molecular docking confirmed with in vitro toxicity to reveal potential mechanism of non polar fraction of cyperus rotundus linn as anti cancer candidate
Green Synthesis of Hierarchical H-ZSM-5 from Sugarcane Bagasse Silica and Application as Catalyst for Conversion of Cellulose into Glucose,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217460112&origin=resultslist,Rilyanti M.,Journal of Multidisciplinary Applied Natural Science,2025,0,green synthesis of hierarchical h zsm 5 from sugarcane bagasse silica and application as catalyst for conversion of cellulose into glucose
Breast Cancer Area Identification in Mammograms Using Expectation Maximization Gaussian Mixture Model,https://www.scopus.com/record/display.uri?eid=2-s2.0-85212633517&origin=resultslist,Nisa R.K.,Karbala International Journal of Modern Science,2025,0,breast cancer area identification in mammograms using expectation maximization gaussian mixture model
Identification and sensitivity testing of whip smut pathogen on sugarcane to fungicideand plant extracts,https://www.scopus.com/record/display.uri?eid=2-s2.0-105000793784&origin=resultslist,Efri,Journal of Tropical Plant Pests and Diseases,2025,0,identification and sensitivity testing of whip smut pathogen on sugarcane to fungicideand plant extracts
"Carbon Emission Control Mechanism: Analysing the Role of Growth of the Transportation and Warehousing Sector, GDP, and Renewable Energy Consumption",https://www.scopus.com/record/display.uri?eid=2-s2.0-85215800341&origin=resultslist,Wahyudi H.,International Journal of Energy Economics and Policy,2025,2,carbon emission control mechanism analysing the role of growth of the transportation and warehousing sector gdp and renewable energy consumption
"Analysis of the welfare gap among smallholder palm oil farmers in two scheme farming management: A case study in Lampung province, Indonesia",https://www.scopus.com/record/display.uri?eid=2-s2.0-85216732760&origin=resultslist,Lestari D.A.H.,Asian Journal of Agriculture and Rural Development,2025,0,analysis of the welfare gap among smallholder palm oil farmers in two scheme farming management a case study in lampung province indonesia
Efficiency of Sawdust Biomass Utilization as an Alternative Energy Source for Tea Leaf Drying Using Cyclone Burner,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000153626&origin=resultslist,Asnawi R.,Journal of Renewable Energy and Environment,2025,0,efficiency of sawdust biomass utilization as an alternative energy source for tea leaf drying using cyclone burner
Digital Skills and Technology Integration Challenges in Vocational High School Teacher Learning,https://www.scopus.com/record/display.uri?eid=2-s2.0-85213021186&origin=resultslist,Riyanda A.R.,Data and Metadata,2025,0,digital skills and technology integration challenges in vocational high school teacher learning
EXPRESSION-BASED E-WORKSHEET (EBEW): AN EFFORT TO ENHANCE STUDENT’ COMPUTATIONAL THINKING SKILLS,https://www.scopus.com/record/display.uri?eid=2-s2.0-85217797356&origin=resultslist,Herlina K.,Journal of Technology and Science Education,2025,0,expression based e worksheet ebew an effort to enhance student computational thinking skills
An Enhanced Deep Neural Network Approach for WiFi Fingerprinting-Based Multi-Floor Indoor Localization,https://www.scopus.com/record/display.uri?eid=2-s2.0-85212556433&origin=resultslist,Ayinla S.L.,IEEE Open Journal of the Communications Society,2025,0,an enhanced deep neural network approach for wifi fingerprinting based multi floor indoor localization
The Impact of Carbon Tax Policies in Achieving the Ambitious Target of Net Zero Emissions 2060 in G20 Countries,https://www.scopus.com/record/display.uri?eid=2-s2.0-86000052037&origin=resultslist,Wahyudi H.,International Journal of Energy Economics and Policy,2025,0,the impact of carbon tax policies in achieving the ambitious target of net zero emissions 2060 in g20 countries
"Transforming Vocational Education through Augmented Reality: A Systematic Review of Current Trends, Challenges, and Future Opportunities",https://www.scopus.com/record/display.uri?eid=2-s2.0-85213012160&origin=resultslist,Indarta Y.,Data and Metadata,2025,0,transforming vocational education through augmented reality a systematic review of current trends challenges and future opportunities
Biological modification of functional properties of orange-fleshed sweet potato flour by spontaneous fermentation and its possible utilization,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002132892&origin=resultslist,Yuliana N.,BIO Web of Conferences,2025,0,biological modification of functional properties of orange fleshed sweet potato flour by spontaneous fermentation and its possible utilization
Digitalisation of Islamic Finance in the Era of Industrial Revolution 5.0: The Contribution of Crowdfunding and e-Wakaf to Islamic Fintech,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219038405&origin=resultslist,Wahyudi H.,International Journal of Economics and Financial Issues,2025,0,digitalisation of islamic finance in the era of industrial revolution 5 0 the contribution of crowdfunding and e wakaf to islamic fintech
The anxiety in English for foreign language speaking class: the case of university students in Lampung context,https://www.scopus.com/record/display.uri?eid=2-s2.0-85202933587&origin=resultslist,Septiawan H.,Journal of Education and Learning,2025,0,the anxiety in english for foreign language speaking class the case of university students in lampung context
"Comparative Analysis of Serum Magnesium Ion Levels Using Three Measurement Methods: Spectrophotometry, Atomic Absorption Spectrophotometry, and Inductively Coupled Plasma With Optical Emission Spectrophotometry",https://www.scopus.com/record/display.uri?eid=2-s2.0-105001580329&origin=resultslist,Mulya Harahap R.I.,International Journal of Analytical Chemistry,2025,0,comparative analysis of serum magnesium ion levels using three measurement methods spectrophotometry atomic absorption spectrophotometry and inductively coupled plasma with optical emission spectrophotometry
"Molecular characterization and effectiveness cross-protection of weak strains against super-infection malignant strains Cucumber mosaic virus (CMV) on cayenne pepper (Capsicum annuum L.) in Lampung, Indonesia",https://www.scopus.com/record/display.uri?eid=2-s2.0-85219091866&origin=resultslist,Mahfut,Journal of Tropical Plant Pests and Diseases,2025,0,molecular characterization and effectiveness cross protection of weak strains against super infection malignant strains cucumber mosaic virus cmv on cayenne pepper capsicum annuum l in lampung indonesia
On f -derivations on polynomial modules,https://www.scopus.com/record/display.uri?eid=2-s2.0-85181936084&origin=resultslist,Fitriani,Journal of Algebra and its Applications,2025,0,on f derivations on polynomial modules
"Recent Advances in Bioethanol Production from Rice Straw: Strategies, New Concepts, and Challenges",https://www.scopus.com/record/display.uri?eid=2-s2.0-85208546738&origin=resultslist,Sukma A.C.T.,International Journal of Environmental Research,2025,1,recent advances in bioethanol production from rice straw strategies new concepts and challenges
Unraveling the role of bimetal oxide CuO/MnO2 on modified catalyst from solid waste incineration fly ash to enhance NOx removal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85210638480&origin=resultslist,Darmansyah D.,Journal of Environmental Chemical Engineering,2025,1,unraveling the role of bimetal oxide cuo mno2 on modified catalyst from solid waste incineration fly ash to enhance nox removal
